buyer_id,sector_id,buyer_name,sector_name,price_dev_median,price_dev_p25,price_dev_p75,price_dev_n,single_bidder_rate,single_bidder_n,total_with_bids,no_bid_data_count,non_open_share,non_open_count,total_tenders,bunching_25L,bunching_1Cr,bunching_10Cr,bunching_composite,bunching_n,stickiness_top3,total_award_value,n_suppliers,top3_value,pctile_price_dev,pctile_single_bidder,pctile_non_open,pctile_bunching,pctile_stickiness,composite_equal,composite_pricedev2x,composite_singlebid2x
1,5,ASSAM CANCER CARE FOUNDATION,health,,-0.21623194,1.26125602,2.0,0.11764705882352941,2.0,17.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.0,0.9607217707662911,94313401.4,7.0,90608938.0,,100.0,46.15384615384615,38.88888888888889,70.0,63.76068376068376,,
1,9,ASSAM CANCER CARE FOUNDATION,vehicles,,,,,,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1561032.0,3.0,1561032.0,,,48.275862068965516,44.73684210526316,65.38461538461539,52.79910651961469,,
2,1,Animal Husbandry and Veterinary Department,roads,,,,,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,,,,,46.875,35.0,,40.9375,,
2,3,Animal Husbandry and Veterinary Department,buildings,-0.22906886642089924,-0.28582319864053213,-0.18653325608342988,6.0,0.08333333333333333,1.0,12.0,2.0,0.0,0.0,14.0,0.07142857142857142,0.0,0.0,0.023809523809523808,14.0,0.8006377995390348,37855220.21,4.0,30308320.21,10.0,76.0,46.73913043478261,90.0,39.285714285714285,52.40496894409938,45.33747412008282,56.33747412008282
2,4,Animal Husbandry and Veterinary Department,schools,,-0.17294241708599553,-0.17294241708599553,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4862631.3,1.0,4862631.3,,,45.714285714285715,42.42424242424242,73.21428571428571,53.78427128427128,,
2,6,Animal Husbandry and Veterinary Department,water_sanitation,,-0.2566776901551768,-0.2566776901551768,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2922000.0,1.0,2922000.0,,,44.11764705882353,37.93103448275862,76.08695652173914,52.71187935444042,,
2,7,Animal Husbandry and Veterinary Department,electricity_power,,,,,,0.0,0.0,2.0,0.0,0.0,2.0,,,,,,,,,,,,44.827586206896555,,,44.827586206896555,,
2,9,Animal Husbandry and Veterinary Department,vehicles,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,351247999.0,1.0,351247999.0,,,48.275862068965516,,65.38461538461539,56.830238726790455,,
2,10,Animal Husbandry and Veterinary Department,other,-0.1879368140017799,-0.29837616635352604,-0.11697375927024621,34.0,0.06481481481481481,7.0,108.0,13.0,0.00819672131147541,1.0,122.0,0.039603960396039604,0.0,0.0,0.013201320132013201,101.0,0.38760757728410317,340478862.99,52.0,131972187.2,20.0,53.65853658536586,81.48148148148148,61.111111111111114,16.27906976744186,46.50603978908006,42.08836649090005,47.698122588461025
3,10,Animal Husbandry and Veterinary Department-Externally Aided Project,other,,,,,0.125,2.0,16.0,0.0,0.0,0.0,16.0,,,,,,0.8167242600863958,22797621.78,6.0,18619370.78,,70.73170731707317,39.81481481481482,,39.53488372093023,50.02713528427274,,
4,1,Assam Agricultural University,roads,,-0.09999990259243734,-0.09999990259243734,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2771859.0,1.0,2771859.0,,,46.875,35.0,83.33333333333334,55.06944444444445,,
4,3,Assam Agricultural University,buildings,-0.1,-0.10000105386170055,-0.09999995962543712,3.0,,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.8899757170710247,34928653.0,4.0,31085653.0,35.0,,46.73913043478261,36.25,50.0,41.997282608695656,,
4,4,Assam Agricultural University,schools,-0.09999999419828778,-0.10000000151498917,-0.07079588516823732,13.0,0.08888888888888889,4.0,45.0,20.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,34.0,0.6092859017814902,401469806.34999996,33.0,244609893.0,54.54545454545454,88.23529411764706,45.714285714285715,42.42424242424242,21.428571428571427,50.46956964604023,51.148883795942616,56.763857057974704
4,6,Assam Agricultural University,water_sanitation,,-0.1,-0.1,1.0,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4236300.0,1.0,4236300.0,,,44.11764705882353,37.93103448275862,76.08695652173914,52.71187935444042,,
4,8,Assam Agricultural University,it_computing,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,1.0,1775400.0,1.0,1775400.0,,,50.0,,58.82352941176471,54.411764705882355,,
5,1,Assam Electricity Grid Corporation Ltd,roads,,-0.05599981763039189,-0.05599981763039189,1.0,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,4969250.0,1.0,4969250.0,,,46.875,35.0,83.33333333333334,55.06944444444445,,
5,3,Assam Electricity Grid Corporation Ltd,buildings,,-0.026587185441848037,-0.00886239514728268,2.0,,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,7290566.0,1.0,7290566.0,,,46.73913043478261,36.25,83.92857142857143,55.63923395445135,,
5,7,Assam Electricity Grid Corporation Ltd,electricity_power,-0.05599980986936441,-0.1469065366539557,-0.0011673151750972762,29.0,0.041666666666666664,4.0,96.0,12.0,0.0,0.0,108.0,0.11538461538461539,0.0,0.0,0.038461538461538464,52.0,0.42374457512590014,722688315.5,40.0,306235253.2,71.42857142857143,50.0,44.827586206896555,90.47619047619048,5.555555555555555,52.457580733442796,55.61941251596423,52.04798394453566
5,8,Assam Electricity Grid Corporation Ltd,it_computing,,,,,,0.0,2.0,1.0,0.0,0.0,3.0,,,,,,1.0,1593000.0,1.0,1593000.0,,,50.0,,58.82352941176471,54.411764705882355,,
5,9,Assam Electricity Grid Corporation Ltd,vehicles,,-0.10359792416810602,-0.10359792416810602,1.0,,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,4535920.0,1.0,4535920.0,,,48.275862068965516,44.73684210526316,65.38461538461539,52.79910651961469,,
6,7,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects,electricity_power,,,,,,0.0,3.0,3.0,0.16666666666666666,1.0,6.0,0.0,0.0,0.0,0.0,1.0,,,,,,,93.10344827586206,38.095238095238095,,65.59934318555008,,
7,10,Assam Home Guards and Civil Defence Organization,other,,,,,,0.0,2.0,1.0,0.0,0.0,3.0,,,,,,1.0,52823214.0,1.0,52823214.0,,,39.81481481481482,,80.23255813953489,60.02368647717485,,
8,9,Assam Inland Water Transport Development Society,vehicles,,,,,,0.0,4.0,1.0,0.2,1.0,5.0,0.0,0.0,0.0,0.0,3.0,,,,,,,96.55172413793103,44.73684210526316,,70.6442831215971,,
9,8,Assam Police,it_computing,,,,,0.0,0.0,8.0,3.0,0.0,0.0,11.0,,,,,,1.0,936834566.0,1.0,936834566.0,,40.0,50.0,,58.82352941176471,49.607843137254896,,
9,9,Assam Police,vehicles,,,,,,0.0,1.0,3.0,0.0,0.0,4.0,,,,,,,,,,,,48.275862068965516,,,48.275862068965516,,
9,10,Assam Police,other,,,,,0.0,0.0,10.0,14.0,0.07692307692307693,2.0,26.0,,,,,,,,,,,15.853658536585366,87.03703703703704,,,51.445347786811205,,
10,1,Assam Police Housing Corporation Ltd,roads,,-0.18000002121169692,-0.18000002121169692,1.0,,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,3092633.2,1.0,3092633.2,,,46.875,35.0,83.33333333333334,55.06944444444445,,
10,3,Assam Police Housing Corporation Ltd,buildings,-0.06702059643298554,-0.1,-0.0005734233704484137,22.0,0.14285714285714285,10.0,70.0,67.0,0.0,0.0,137.0,0.0,0.014925373134328358,0.0,0.004975124378109453,134.0,0.8291937102973908,1816137838.25,22.0,1505930072.51,50.0,88.0,46.73913043478261,72.5,42.857142857142854,60.019254658385094,58.34937888198756,64.6827122153209
10,4,Assam Police Housing Corporation Ltd,schools,,0.03452736718680281,0.03452736718680281,1.0,,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1565111111.0,1.0,1565111111.0,,,45.714285714285715,42.42424242424242,73.21428571428571,53.78427128427128,,
10,6,Assam Police Housing Corporation Ltd,water_sanitation,,,,,,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.25,0.0,0.08333333333333333,4.0,,,,,,,44.11764705882353,100.0,,72.05882352941177,,
10,7,Assam Police Housing Corporation Ltd,electricity_power,,-0.008385405871381008,-0.006986977718242458,2.0,0.125,3.0,24.0,15.0,0.0,0.0,39.0,0.02564102564102564,0.0,0.0,0.008547008547008546,39.0,1.0,11290315.5,2.0,11290315.5,,67.85714285714286,44.827586206896555,80.95238095238095,72.22222222222221,66.46483305966065,,
10,8,Assam Police Housing Corporation Ltd,it_computing,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,50.0,53.84615384615385,,51.92307692307692,,
11,7,Assam Power Distribution Company Limited- Externally Aided Project,electricity_power,-0.1623463034403158,-0.4745984642940942,-0.1374847745322286,6.0,0.0,0.0,24.0,5.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.7660609615331452,4113171221.6400003,5.0,3150939901.0,42.857142857142854,17.857142857142858,44.827586206896555,38.095238095238095,33.33333333333333,35.39408866995073,36.637931034482754,32.47126436781609
12,1,Assam Power Distribution Company Ltd,roads,,-0.0422364837993643,-0.0422364837993643,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37658463.64,1.0,37658463.64,,,46.875,35.0,83.33333333333334,55.06944444444445,,
12,3,Assam Power Distribution Company Ltd,buildings,,,,,,0.0,0.0,4.0,0.0,0.0,4.0,,,,,,,,,,,,46.73913043478261,,,46.73913043478261,,
12,4,Assam Power Distribution Company Ltd,schools,-0.04343114574067444,-0.09999992709675208,-0.001759599520218773,65.0,0.33766233766233766,26.0,77.0,26.0,0.0,0.0,103.0,0.0,0.5631067961165048,0.0,0.18770226537216828,103.0,0.23444697344804574,570386552.12,35.0,133725400.84,63.63636363636363,100.0,45.714285714285715,100.0,7.142857142857142,63.2987012987013,63.35497835497835,69.4155844155844
12,5,Assam Power Distribution Company Ltd,health,,-0.20470415438367814,-0.20470415438367814,1.0,0.0,0.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.9341032537793832,174676058.22999996,5.0,163165474.34999996,,28.57142857142857,46.15384615384615,38.88888888888889,60.0,43.4035409035409,,
