ocid,sector_name,classification_method
ocds-f5kvwu-2023_NHM_29878_53,health,keyword
ocds-f5kvwu-2023_NHM_29878_54,health,keyword
ocds-f5kvwu-2023_NHM_29878_55,health,keyword
ocds-f5kvwu-2023_NHM_29878_56,health,keyword
ocds-f5kvwu-2023_NHM_29878_57,health,keyword
ocds-f5kvwu-2023_NHM_29878_58,health,keyword
ocds-f5kvwu-2023_NHM_29878_59,health,keyword
ocds-f5kvwu-2023_NHM_29878_6,health,keyword
ocds-f5kvwu-2023_NHM_29878_60,health,keyword
ocds-f5kvwu-2023_NHM_29878_61,health,keyword
ocds-f5kvwu-2023_NHM_29878_62,health,keyword
ocds-f5kvwu-2023_NHM_29878_63,health,keyword
ocds-f5kvwu-2023_NHM_29878_64,health,keyword
ocds-f5kvwu-2023_NHM_29878_65,health,keyword
ocds-f5kvwu-2023_NHM_29878_66,health,keyword
ocds-f5kvwu-2023_NHM_29878_67,health,keyword
ocds-f5kvwu-2023_NHM_29878_68,health,buyer
ocds-f5kvwu-2023_NHM_29878_69,health,keyword
ocds-f5kvwu-2023_NHM_29878_7,health,keyword
ocds-f5kvwu-2023_NHM_29878_70,health,keyword
ocds-f5kvwu-2023_NHM_29878_71,health,keyword
ocds-f5kvwu-2023_NHM_29878_72,health,keyword
ocds-f5kvwu-2023_NHM_29878_73,health,keyword
ocds-f5kvwu-2023_NHM_29878_74,health,keyword
ocds-f5kvwu-2023_NHM_29878_75,health,keyword
ocds-f5kvwu-2023_NHM_29878_76,health,keyword
ocds-f5kvwu-2023_NHM_29878_77,health,keyword
ocds-f5kvwu-2023_NHM_29878_78,health,keyword
ocds-f5kvwu-2023_NHM_29878_79,health,keyword
ocds-f5kvwu-2023_NHM_29878_8,health,keyword
ocds-f5kvwu-2023_NHM_29878_80,health,keyword
ocds-f5kvwu-2023_NHM_29878_81,health,keyword
ocds-f5kvwu-2023_NHM_29878_82,health,keyword
ocds-f5kvwu-2023_NHM_29878_83,health,keyword
ocds-f5kvwu-2023_NHM_29878_84,health,keyword
ocds-f5kvwu-2023_NHM_29878_85,health,keyword
ocds-f5kvwu-2023_NHM_29878_86,health,keyword
ocds-f5kvwu-2023_NHM_29878_87,health,keyword
ocds-f5kvwu-2023_NHM_29878_88,health,keyword
ocds-f5kvwu-2023_NHM_29878_89,health,keyword
ocds-f5kvwu-2023_NHM_29878_9,health,keyword
ocds-f5kvwu-2023_NHM_29878_90,health,keyword
ocds-f5kvwu-2023_NHM_29878_91,health,keyword
ocds-f5kvwu-2023_NHM_29878_92,health,keyword
ocds-f5kvwu-2023_NHM_29878_93,health,keyword
ocds-f5kvwu-2023_NHM_29878_94,health,keyword
ocds-f5kvwu-2023_NHM_29878_95,health,keyword
ocds-f5kvwu-2023_NHM_29878_96,health,keyword
ocds-f5kvwu-2023_NHM_29878_97,health,keyword
ocds-f5kvwu-2023_NHM_29947_1,health,keyword
ocds-f5kvwu-2023_NHM_29956_1,health,keyword
ocds-f5kvwu-2023_NHM_29959_1,health,keyword
ocds-f5kvwu-2023_NHM_29960_1,health,keyword
ocds-f5kvwu-2023_NHM_29968_1,health,keyword
ocds-f5kvwu-2023_NHM_29984_1,health,keyword
ocds-f5kvwu-2023_NHM_30098_1,health,keyword
ocds-f5kvwu-2023_NHM_30098_10,health,keyword
ocds-f5kvwu-2023_NHM_30098_11,health,keyword
ocds-f5kvwu-2023_NHM_30098_12,health,keyword
ocds-f5kvwu-2023_NHM_30098_13,health,keyword
ocds-f5kvwu-2023_NHM_30098_14,health,keyword
ocds-f5kvwu-2023_NHM_30098_15,health,keyword
ocds-f5kvwu-2023_NHM_30098_16,health,keyword
ocds-f5kvwu-2023_NHM_30098_17,health,keyword
ocds-f5kvwu-2023_NHM_30098_18,health,keyword
ocds-f5kvwu-2023_NHM_30098_19,health,keyword
ocds-f5kvwu-2023_NHM_30098_2,health,keyword
ocds-f5kvwu-2023_NHM_30098_20,health,keyword
ocds-f5kvwu-2023_NHM_30098_21,health,keyword
ocds-f5kvwu-2023_NHM_30098_22,health,keyword
ocds-f5kvwu-2023_NHM_30098_23,health,keyword
ocds-f5kvwu-2023_NHM_30098_24,health,keyword
ocds-f5kvwu-2023_NHM_30098_25,health,keyword
ocds-f5kvwu-2023_NHM_30098_26,health,keyword
ocds-f5kvwu-2023_NHM_30098_27,health,keyword
ocds-f5kvwu-2023_NHM_30098_28,health,keyword
ocds-f5kvwu-2023_NHM_30098_29,health,keyword
ocds-f5kvwu-2023_NHM_30098_3,health,keyword
ocds-f5kvwu-2023_NHM_30098_30,health,keyword
ocds-f5kvwu-2023_NHM_30098_31,health,keyword
ocds-f5kvwu-2023_NHM_30098_32,health,keyword
ocds-f5kvwu-2023_NHM_30098_33,health,keyword
ocds-f5kvwu-2023_NHM_30098_34,health,keyword
ocds-f5kvwu-2023_NHM_30098_35,health,keyword
ocds-f5kvwu-2023_NHM_30098_36,health,keyword
ocds-f5kvwu-2023_NHM_30098_37,health,keyword
ocds-f5kvwu-2023_NHM_30098_38,health,keyword
ocds-f5kvwu-2023_NHM_30098_4,health,keyword
ocds-f5kvwu-2023_NHM_30098_5,health,keyword
ocds-f5kvwu-2023_NHM_30098_6,health,keyword
ocds-f5kvwu-2023_NHM_30098_7,health,keyword
ocds-f5kvwu-2023_NHM_30098_8,health,keyword
ocds-f5kvwu-2023_NHM_30098_9,health,keyword
ocds-f5kvwu-2023_NHM_30110_1,health,buyer
ocds-f5kvwu-2023_NHM_30129_1,health,keyword
ocds-f5kvwu-2023_NHM_30129_2,health,buyer
ocds-f5kvwu-2023_NHM_30250_1,health,keyword
ocds-f5kvwu-2023_NHM_30270_1,health,hybrid
ocds-f5kvwu-2023_NHM_30326_1,health,keyword
ocds-f5kvwu-2023_NHM_30360_1,health,keyword
ocds-f5kvwu-2023_NHM_30371_1,health,hybrid
ocds-f5kvwu-2023_NHM_30381_1,health,hybrid
ocds-f5kvwu-2023_NHM_30396_1,health,keyword
ocds-f5kvwu-2023_NHM_30426_1,health,keyword
ocds-f5kvwu-2023_NHM_30426_10,health,keyword
ocds-f5kvwu-2023_NHM_30426_11,health,keyword
ocds-f5kvwu-2023_NHM_30426_12,health,keyword
ocds-f5kvwu-2023_NHM_30426_13,health,keyword
ocds-f5kvwu-2023_NHM_30426_14,health,keyword
ocds-f5kvwu-2023_NHM_30426_15,health,keyword
ocds-f5kvwu-2023_NHM_30426_16,health,keyword
ocds-f5kvwu-2023_NHM_30426_17,health,keyword
ocds-f5kvwu-2023_NHM_30426_18,health,keyword
ocds-f5kvwu-2023_NHM_30426_19,health,keyword
ocds-f5kvwu-2023_NHM_30426_2,health,keyword
ocds-f5kvwu-2023_NHM_30426_20,health,keyword
ocds-f5kvwu-2023_NHM_30426_21,health,keyword
ocds-f5kvwu-2023_NHM_30426_22,health,keyword
ocds-f5kvwu-2023_NHM_30426_23,health,keyword
ocds-f5kvwu-2023_NHM_30426_24,health,keyword
ocds-f5kvwu-2023_NHM_30426_25,health,keyword
ocds-f5kvwu-2023_NHM_30426_26,health,keyword
ocds-f5kvwu-2023_NHM_30426_27,health,keyword
ocds-f5kvwu-2023_NHM_30426_28,health,keyword
ocds-f5kvwu-2023_NHM_30426_29,health,keyword
ocds-f5kvwu-2023_NHM_30426_3,health,keyword
ocds-f5kvwu-2023_NHM_30426_30,health,keyword
ocds-f5kvwu-2023_NHM_30426_31,health,keyword
ocds-f5kvwu-2023_NHM_30426_32,health,keyword
ocds-f5kvwu-2023_NHM_30426_33,health,keyword
ocds-f5kvwu-2023_NHM_30426_34,health,keyword
ocds-f5kvwu-2023_NHM_30426_35,health,keyword
ocds-f5kvwu-2023_NHM_30426_36,health,keyword
ocds-f5kvwu-2023_NHM_30426_37,health,keyword
ocds-f5kvwu-2023_NHM_30426_38,health,keyword
ocds-f5kvwu-2023_NHM_30426_4,health,keyword
ocds-f5kvwu-2023_NHM_30426_5,health,keyword
ocds-f5kvwu-2023_NHM_30426_6,health,keyword
ocds-f5kvwu-2023_NHM_30426_7,health,keyword
ocds-f5kvwu-2023_NHM_30426_8,health,keyword
ocds-f5kvwu-2023_NHM_30426_9,health,keyword
ocds-f5kvwu-2023_NHM_30485_1,health,buyer
ocds-f5kvwu-2023_PCCF_28580_1,other,default_other
ocds-f5kvwu-2023_PCCF_28581_1,other,default_other
ocds-f5kvwu-2023_PCCF_28582_1,other,default_other
ocds-f5kvwu-2023_PCCF_28583_1,other,default_other
ocds-f5kvwu-2023_PCCF_28594_1,other,default_other
ocds-f5kvwu-2023_PCCF_28596_1,electricity_power,keyword
ocds-f5kvwu-2023_PCCF_28597_1,other,default_other
ocds-f5kvwu-2023_PCCF_28618_1,other,default_other
ocds-f5kvwu-2023_PCCF_28651_1,other,default_other
ocds-f5kvwu-2023_PCCF_28654_1,electricity_power,keyword
ocds-f5kvwu-2023_PCCF_28658_1,other,default_other
ocds-f5kvwu-2023_PCCF_28663_1,other,default_other
ocds-f5kvwu-2023_PCCF_28671_1,other,default_other
ocds-f5kvwu-2023_PCCF_28680_1,other,default_other
ocds-f5kvwu-2023_PCCF_28687_1,other,default_other
ocds-f5kvwu-2023_PCCF_28688_1,other,default_other
ocds-f5kvwu-2023_PCCF_28689_1,other,default_other
ocds-f5kvwu-2023_PCCF_28692_1,other,default_other
ocds-f5kvwu-2023_PCCF_28693_1,other,default_other
ocds-f5kvwu-2023_PCCF_28694_1,other,default_other
ocds-f5kvwu-2023_PCCF_28695_1,other,default_other
ocds-f5kvwu-2023_PCCF_28795_1,other,default_other
ocds-f5kvwu-2023_PCCF_28797_1,roads,keyword
ocds-f5kvwu-2023_PCCF_28798_1,water_sanitation,keyword
ocds-f5kvwu-2023_PCCF_28955_1,other,default_other
ocds-f5kvwu-2023_PCCF_29075_1,other,default_other
ocds-f5kvwu-2023_PCCF_29076_1,electricity_power,keyword
ocds-f5kvwu-2023_PCCF_29102_1,other,default_other
ocds-f5kvwu-2023_PCCF_29184_1,other,default_other
ocds-f5kvwu-2023_PCCF_29240_1,other,default_other
ocds-f5kvwu-2023_PCCF_29420_1,water_sanitation,keyword
ocds-f5kvwu-2023_PCCF_29424_1,water_sanitation,keyword
ocds-f5kvwu-2023_PCCF_29427_1,water_sanitation,keyword
ocds-f5kvwu-2023_PCCF_29430_1,buildings,keyword
ocds-f5kvwu-2023_PCCF_29433_1,buildings,keyword
ocds-f5kvwu-2023_PCCF_29434_1,roads,keyword
ocds-f5kvwu-2023_PCCF_29484_1,other,default_other
ocds-f5kvwu-2023_PCCF_29485_1,electricity_power,keyword
ocds-f5kvwu-2023_PCCF_29572_2,other,default_other
ocds-f5kvwu-2023_PCCF_29653_1,bridges,keyword
ocds-f5kvwu-2023_PCCF_29655_1,other,default_other
ocds-f5kvwu-2023_PCCF_29802_1,other,default_other
ocds-f5kvwu-2023_PCCF_29805_1,other,default_other
ocds-f5kvwu-2023_PCCF_29814_1,other,default_other
ocds-f5kvwu-2023_PCCF_29831_1,other,default_other
ocds-f5kvwu-2023_PCCF_29838_1,other,default_other
ocds-f5kvwu-2023_PCCF_29849_1,other,default_other
ocds-f5kvwu-2023_PCCF_29864_1,other,default_other
ocds-f5kvwu-2023_PCCF_29867_1,other,default_other
ocds-f5kvwu-2023_PCCF_29933_1,other,default_other
ocds-f5kvwu-2023_PCCF_29935_1,other,default_other
ocds-f5kvwu-2023_PCCF_29936_1,electricity_power,keyword
ocds-f5kvwu-2023_PCCF_29937_1,other,default_other
ocds-f5kvwu-2023_PCCF_29980_1,other,default_other
ocds-f5kvwu-2023_PCCF_30028_1,vehicles,keyword
ocds-f5kvwu-2023_PCCF_30144_1,other,default_other
ocds-f5kvwu-2023_PCCF_30252_1,roads,keyword
ocds-f5kvwu-2023_PCCF_30255_1,other,default_other
ocds-f5kvwu-2023_PCCF_30307_1,other,default_other
ocds-f5kvwu-2023_PCCF_30344_1,other,default_other
ocds-f5kvwu-2023_PCCF_30358_1,other,default_other
ocds-f5kvwu-2023_PCCF_30379_1,other,default_other
ocds-f5kvwu-2023_PCCF_30380_1,other,default_other
ocds-f5kvwu-2023_PCCF_30386_1,other,default_other
ocds-f5kvwu-2023_PCCF_30387_1,other,default_other
ocds-f5kvwu-2023_PHED_28606_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_29097_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_29212_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_29412_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_29537_1,water_sanitation,hybrid
ocds-f5kvwu-2023_PHED_29744_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_29850_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_29961_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_30038_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_30064_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_30127_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_30162_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_30164_1,water_sanitation,keyword
ocds-f5kvwu-2023_PHED_30171_1,water_sanitation,buyer
ocds-f5kvwu-2023_PHED_30356_1,water_sanitation,keyword
ocds-f5kvwu-2023_PNRD_29181_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29185_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29192_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29193_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29316_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29406_1,other,default_other
ocds-f5kvwu-2023_PNRD_29437_1,buildings,keyword
ocds-f5kvwu-2023_PNRD_29579_1,electricity_power,keyword
ocds-f5kvwu-2023_PWBNH_28584_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28586_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28607_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28623_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28636_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28637_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28639_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28640_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28641_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28644_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28650_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28650_2,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28650_3,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28650_4,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28650_5,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28652_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28656_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_28656_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_28668_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28681_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28719_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28722_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28723_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28736_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28743_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28745_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28746_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28747_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28748_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28750_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28753_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28759_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28764_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28765_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28766_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28768_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28769_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28770_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28771_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28772_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28773_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28776_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28777_1,health,keyword
ocds-f5kvwu-2023_PWBNH_28786_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28786_2,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28788_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28792_1,roads,keyword
ocds-f5kvwu-2023_PWBNH_28805_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28806_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28807_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28808_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28811_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28820_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_28821_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_28825_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_28829_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28876_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28878_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28892_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_28918_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_28918_3,schools,keyword
ocds-f5kvwu-2023_PWBNH_28918_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_28918_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_28918_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_28921_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28925_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28930_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28931_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_28938_1,it_computing,keyword
ocds-f5kvwu-2023_PWBNH_28967_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29013_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29032_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29061_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29064_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29070_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29095_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29096_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29120_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29125_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29161_1,roads,keyword
ocds-f5kvwu-2023_PWBNH_29163_1,roads,keyword
ocds-f5kvwu-2023_PWBNH_29176_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29196_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29197_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29199_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29205_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29219_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29222_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29224_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29225_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29228_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29231_1,water_sanitation,keyword
ocds-f5kvwu-2023_PWBNH_29259_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29265_1,water_sanitation,keyword
ocds-f5kvwu-2023_PWBNH_29269_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29280_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29281_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29282_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29286_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29289_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29305_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29306_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29446_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_3,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_7,schools,keyword
ocds-f5kvwu-2023_PWBNH_29446_8,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_10,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_3,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_7,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_8,schools,keyword
ocds-f5kvwu-2023_PWBNH_29453_9,schools,keyword
ocds-f5kvwu-2023_PWBNH_29497_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29524_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29525_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29526_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29531_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_10,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_11,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_12,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_13,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_14,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_15,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_16,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_17,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_18,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_3,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_7,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_8,schools,keyword
ocds-f5kvwu-2023_PWBNH_29531_9,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_10,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_3,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_7,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_8,schools,keyword
ocds-f5kvwu-2023_PWBNH_29544_9,schools,keyword
ocds-f5kvwu-2023_PWBNH_29576_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29576_2,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29582_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_29587_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29601_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29613_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29614_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29627_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29651_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29652_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29674_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29675_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29703_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29758_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29773_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29774_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29776_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29783_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29784_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29785_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29787_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29788_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29789_2,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29790_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29791_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29792_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29793_1,vehicles,keyword
ocds-f5kvwu-2023_PWBNH_29799_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29800_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29824_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29833_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29834_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29835_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29836_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29868_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29871_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29873_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29888_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29889_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29889_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_29891_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29902_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_29917_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29920_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29924_10,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_4,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_5,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_6,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_7,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_8,schools,keyword
ocds-f5kvwu-2023_PWBNH_29924_9,schools,keyword
ocds-f5kvwu-2023_PWBNH_29928_1,health,keyword
ocds-f5kvwu-2023_PWBNH_29941_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29957_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_29958_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_29988_1,buildings,hybrid
ocds-f5kvwu-2023_PWBNH_30024_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_30051_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_30053_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_30062_1,buildings,buyer
ocds-f5kvwu-2023_PWBNH_30067_1,buildings,keyword
ocds-f5kvwu-2023_PWBNH_30097_1,health,keyword
ocds-f5kvwu-2023_PWBNH_30116_1,schools,keyword
ocds-f5kvwu-2023_PWBNH_30116_2,schools,keyword
ocds-f5kvwu-2023_PWBNH_30116_3,schools,keyword
