ocid,tender_title,tender_value_amount,value_amount,tender_procurementMethod,tender_fiscalYear,price_deviation
ocds-f5kvwu-2023_BTC_29451_1,Repair Renovation of 3 Nos. Quarters for Doctor and Nurses at Debachara State Dispensary in Baksa District for the year 2022-23.Pkg No.90_4,3809339.0,3808996.0,Open Tender,2022-2023,-9.004186815612892e-05
ocds-f5kvwu-2023_BTC_29452_1,"Const. of Office Building and Earth Filling of DRCS Baksa, Mushalpur at DRCD Baksa, Mushalpur in Baksa Dist.Pkg No.90_5",2857424.0,2856960.0,Open Tender,2022-2023,-0.00016238402141229304
ocds-f5kvwu-2023_BTC_29454_1,Construction of CC Block road from Dhanbil to Chirisbari under SOPD for the financial for the year 2022-23. (Length-900.00m) Pkg No.92_1,7369982.0,7368717.0,Open Tender,2022-2023,-0.00017164221025234525
ocds-f5kvwu-2023_BTC_29457_1,Construction of Paver Block road from Leben Basumatary House (NH-127 B) to Kekerikuchi LP School under AOP Fund for the year 2022-23. Pkg No.92_2,3999911.0,3998839.46,Open Tender,2022-2023,-0.00026789096057388206
ocds-f5kvwu-2023_BTC_29459_1,Construction of ICBP road from T.U. Road (7th KM) to Sri Sri Gopal Mandir at Noakhat village under SOPD for the year 2022-23.Pkg No.92_3,6585825.0,6585109.81,Open Tender,2022-2023,-0.00010859535441655523
ocds-f5kvwu-2023_BTC_29471_1,Construction of 3 Nos of RCC Box Culvert at Charaideka Forest village near School for Rs.40.00 Lacs under BADP SCA for the year 2021-22.,4000000.0,4000000.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29472_1,Construction of RCC Box Culvert 2x2 with Approach Road from No.1 Maktaigaon Village Road.,4000000.0,3999558.85,Open Tender,2022-2023,-0.00011028749999997672
ocds-f5kvwu-2023_BTC_29473_1,"Repairing and Restoration of Binnyakhata to Sagunhara on Gossaigaon Bhaoraguri road under BTC, SOPD for the year 2022-23 of Kokrajhar District. TN No.97_01.",7010895.0,7010347.55,Open Tender,2022-2023,-7.808560818557206e-05
ocds-f5kvwu-2023_BTC_29474_1,Construction of ICBP road from Bishmuri River to 14 No. Bishmuri Bidhishijhora village from Ch. 0.00 Km to Ch. 0.52 Km Length- 0.52KM under SOPD- G BTR for the year 2022-23 of Kokrajhar District. TN No.97_02.,4000000.0,3999733.0,Open Tender,2022-2023,-6.675e-05
ocds-f5kvwu-2023_BTC_29475_1,Construction of SDBC road from Chandrapara-Bijuleebari road to Jwmwipuri village L-1.50 KM under SOPD for the year 2022-23 of Kokrajhar District. TN No.97_03.,11148000.0,11147617.0,Open Tender,2022-2023,-3.435593828489415e-05
ocds-f5kvwu-2023_BTC_29476_1,Construction of ICBP road from Gaonburah Bhaban to Khargaon village link road under SOPD BTC for the year 2022-23 of Kokrajhar District. TN No.97_04.,4394232.0,4394231.99,Open Tender,2022-2023,-2.275710471473191e-09
ocds-f5kvwu-2023_BTC_29477_1,Construction of ICBP road from Jamguri main road to Banglabari Colony under Daloabari VCDC under SOPD BTC for the year 2022-23 of Kokrajhar. TN No.97_05.,4000000.0,3999538.3,Open Tender,2022-2023,-0.00011542500000004657
ocds-f5kvwu-2023_BTC_29478_1,Construction of road from Joymaguri road to Manakya Basumatary house via Montekrist Basumatary house. TN No.97_06.,4987992.0,4985502.91,Open Tender,2022-2023,-0.0004990164378771761
ocds-f5kvwu-2023_BTC_29479_1,"Construction of C.C. Pavement along with Pucca drain from J.D. road to Professor Colony at Kadamtola, Kokrajhar under SOPD BTC for the year 2022-23 of Kokrajhar District. TN No.97_07.",2321577.0,2321087.12,Open Tender,2022-2023,-0.00021101173900322422
ocds-f5kvwu-2023_BTC_29480_1,"Construction of RCC Cell Bridge Serfanguri Tiniali FS road to Kumguri via Janata College road under BTC, SOPD-G for the year 2022-23 of Kokrajhar District. TN No.97_08.",3500000.0,3499893.41,Open Tender,2022-2023,-3.0454285714243138e-05
ocds-f5kvwu-2023_BTC_29490_1,"Construction of ICBP road from Khagrabari UN Academy to Chamthaibari Club House under PWD, SOPD, BTC for the year 2022-23. (TN_96_1)",3999999.0,3999350.0,Open Tender,2022-2023,-0.00016225004056251015
ocds-f5kvwu-2023_BTC_29491_1,"Construction of ICBP road from Wilson Rabha house to Khagrabari Bazar connecting road under PWD, SOPD, BTC for the year 2022-23. (TN_96_2)",3999991.0,3999862.0,Open Tender,2022-2023,-3.2250072562663267e-05
ocds-f5kvwu-2023_BTC_29520_1,"Infrastructure Development of Centre of Bodo Studies at Bodoland University, Kokrajhar. TN No.98_02",13923467.0,13918554.54,Open Tender,2022-2023,-0.00035281873401221795
ocds-f5kvwu-2023_BTC_29520_2,"Construction of Brick Boundary Wall along with Iron Gate, Approach Road and Raising Low site at Kokrajhar Law College, Kokrajhar. TN No.98_03",8571059.0,8570000.0,Open Tender,2022-2023,-0.00012355532729386182
ocds-f5kvwu-2023_BTC_29522_1,"Construction of Vertical Extension 2nd Floor of Library building of Girls College, Kokrajhar in Kokrajhar District. TN No.98_04",9382642.0,9600000.0,Open Tender,2022-2023,0.023165969670376426
ocds-f5kvwu-2023_BTC_29536_1,Construction of road from Maharipara Satsanga Mandir to Amulya Deka house at Tengajhar village under SOPD (BTC) for the year 2022-23.Pkg.17_9_R,12298472.0,12298472.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29539_1,Construction of road from Sri Madan Kalita house to Sri Ramesh Singha house at village Batiamari under AOP for the year 2022-23.Pkg 61_1_R,7999783.0,7999783.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29567_1,Const. of Community Hall Open Stage at Kalakuchi Bathou Mandir. Pkg No.104_1,4854420.0,4854019.52,Open Tender,2022-2023,-8.249801212100458e-05
ocds-f5kvwu-2023_BTC_29568_1,Const. of Punia Deul Mandir. Pkg No.104_2,4854698.0,4853957.46,Open Tender,2022-2023,-0.00015254089955750848
ocds-f5kvwu-2023_BTC_29569_1,Renovation of Sumbagaon Lodge under Tourism Department for the year 2022-23.Pkg No.104_3,3456609.0,3455853.0,Open Tender,2022-2023,-0.00021871145969937588
ocds-f5kvwu-2023_BTC_29570_1,Construction of F.R.U. (RCC Ground Floor only) at Goreswar 30 Bedded Hospital in Baksa District.Pkg No.104_4,14563035.0,14561035.0,Open Tender,2022-2023,-0.00013733401039000455
ocds-f5kvwu-2023_BTC_29602_1,Repairing and Renovation of Goreswar Revenue Circle Office at Goreswar under Revenue Deptt. (BTC) for the year 2022-23.PKG NO.104_5,2876745.0,2876679.0,Open Tender,2022-2023,-2.2942596580510265e-05
ocds-f5kvwu-2023_BTC_29677_1,Construction of ICBP road at Langdangpara Tarajuli village (from Ch.0.00 km to Ch.0.50 Km) (Total Length 0.50 km) under SOPD (BTC) for the year 2022- 23. (TN_107_01),3999996.0,3999900.0,Open Tender,2022-2023,-2.4000024000024e-05
ocds-f5kvwu-2023_BTC_29678_1,Construction of ICBP road from UT Tarajuli Pani Tanki to Tek Bahadur Khatwal (from Ch.0.00Km to Ch.0.50Km) (Total Lengh 0.50Km) under SOPD (BTC) for the year 2022- 23. (TN_107_02),3999966.0,3999950.0,Open Tender,2022-2023,-4.000034000289002e-06
ocds-f5kvwu-2023_BTC_29679_1,Construction of road from UT Road to Dhekiabari under Udalguri District under SOPD (BTC) for the year 2022-2023. (TN_107_03),4000000.0,3999975.0,Open Tender,2022-2023,-6.25e-06
ocds-f5kvwu-2023_BTC_29681_1,Const. of ICBP road from Ranjringpara to K. Borigaon under VCDC Kajiamati under SOPD (BTC) for the year 2022-2023. (TN_107_05),7999759.0,7999750.0,Open Tender,2022-2023,-1.125033891645986e-06
ocds-f5kvwu-2023_BTC_29682_1,Construction of CC Block road from MB road to Katalpara village under Udalguri under SOPD (BTC) for the year 2022-2023. (TN_107_06),4000000.0,4000000.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29685_1,Construction of road from RD road at Jalah road via Kumarikata Khadi Bhandar road under BTR fund for the year 2022-23. (Length 850.00m),7868000.0,7868000.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29686_1,"Construction of road from Naokata Market to Ch. R.N. road under SOPD, (BTC) for the year 2022-23. (Length 1700.00M).",15038900.0,15038900.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29726_1,Rep/ Ren of ITI Mazbat (W) in Udalguri District. (TN_54_3_R),3333353.0,3333351.08,Open Tender,2022-2023,-5.759966015976989e-07
ocds-f5kvwu-2023_BTC_29750_1,"Repairing of road from 4th KM Gurufella- Patakata road at Panbari to Narenguri by providing SDBC under SOPD for the year, 2022-23 of Kokrajhar District. (TN No. 111_01)",11365000.0,11364990.0,Open Tender,2022-2023,-8.798944126704795e-07
ocds-f5kvwu-2023_BTC_29751_1,"Construction of ICBP road from Auxilium School Kadamtola road to near K.Wary House Mainaopuri under SOPD (BTC) for the year, 2022-23 of Kokrajhar District. (TN No. 111_02)",1599593.0,1599000.0,Open Tender,2022-2023,-0.00037071930172237564
ocds-f5kvwu-2023_BTC_29752_1,Construction of ICBP road from Simbargaon LP School to Simbargaon- Batabari connecting road (length 0.50Km) under SOPD-G BTR for the year 2022-23 of Kokrajhar District. (TN No. 111_03),4000000.0,3999810.0,Open Tender,2022-2023,-4.75e-05
ocds-f5kvwu-2023_BTC_29753_1,Construction of road from Mainaguri Thousaguri PMGSY road to Barlingmari (from Ch. 0.00m to Ch. 1000.00m) under SOPD for the year 2022-23 of Kokrajhar District. (TN No. 111_04),8000000.0,7999980.0,Open Tender,2022-2023,-2.5e-06
ocds-f5kvwu-2023_BTC_29757_1,"Construction of ICBP road Puthimari Bazar to K.R. road Mahamaya Mandir under Anthaibil VCDC, Dotma Dev. Block (TN No. 111_08)",4000000.0,3999870.8,Open Tender,2022-2023,-3.2300000000046566e-05
ocds-f5kvwu-2023_BTC_29761_1,"Construction of ICBP road from Damrabazar to Khyarbari near Lama house under Malivita VCDC from Ch.0.00 Km to 0.50 Km (Length 0.50 Km) under SOPD, PWD, BTC for the year 2022-23 of Chirang District, Assam (LAC-31st Sidli(ST). Pkg No.110_1",4499999.0,4499706.0,Open Tender,2022-2023,-6.511112558025013e-05
ocds-f5kvwu-2023_BTC_29762_1,Construction of Additional Class Room at Runikhata Higher Secondary School in Chirang District.Pkg No.111_1,4763416.0,4762500.0,Open Tender,2022-2023,-0.00019229897199824663
ocds-f5kvwu-2023_BTC_29764_1,"Construction of Girls Hostel Girls Hostel at Handloom Training Institute, Mushalpur, District, Baksa. Pkg No.108_1",14113420.0,14113308.0,Open Tender,2022-2023,-7.935709416994605e-06
ocds-f5kvwu-2023_BTC_29766_1,"Construction of Handloom and Textile Training Centre and Sale Ponit at Salbari, BTR under Handloom and Textiles Depoartment.Pkg No.108_2",9708396.0,9708000.0,Open Tender,2022-2023,-4.0789436277630205e-05
ocds-f5kvwu-2023_BTC_29767_1,Repair and Renovation of Bodoland Guest house (Ground Floor) and Const. of Bodoland Guest House (1st Floor) at Tamulpur. Pkg No.108_3,3883324.0,3883324.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BTC_29768_1,Construction of road from RD road (Raju Basumatary House) to Jiban Basumatary house under SOPD for the year 2022-23.pkg no.109_1,3999981.0,3999000.0,Open Tender,2022-2023,-0.0002452511649430335
ocds-f5kvwu-2023_BTC_29780_1,Const. of Community Hall at Paragatisil Jana Mancha No. 1 Kalaigaon under Chengapathar VCDC in Udalguri District. (TN_78_1_R),4949534.0,4948662.46,Open Tender,2022-2023,-0.00017608526378443652
ocds-f5kvwu-2023_BTC_29795_1,Construction of road from Joypur Dangipara by providing ICBP under SOPD BTC for the year 2022-23. TN No.113_01,4689000.0,4688627.0,Open Tender,2022-2023,-7.954787801236937e-05
ocds-f5kvwu-2023_BTC_29880_1,"Renovation of Gurudev Kalicharan Brahma Sewashram Phase-I including civil, electrical, sanitary, plumbing and water supply work etc. TN No.115_01",17931751.0,19087817.0,Open Tender,2022-2023,0.06447033532865809
ocds-f5kvwu-2023_BTC_29882_1,Setting Museum and State of Arts Room of Bodoland University in Kokrajhar District. TN No.115_03,8558859.0,8558000.0,Open Tender,2022-2023,-0.00010036384522750054
ocds-f5kvwu-2023_BTC_29898_1,Construction of ICBP road from Kajiamati to Sapmari pucca road via Simliguri under Udalguri District under SOPD (BTC) for the year 2022-2023. (TN_116_01),4000000.0,3999846.0,Open Tender,2022-2023,-3.85e-05
ocds-f5kvwu-2023_BTC_30241_1,"Extension and Renovation of Community Hall, Construction of Stage and Pond Renovation with Toe wall and Bathing Step at Kachubari Gopal Than, Tamulpur under AOP, BTC fund for the year 2022-23. Pkg No.128_1",12862714.0,12861987.0,Open Tender,2022-2023,-5.6519953720497866e-05
ocds-f5kvwu-2023_BoTC_28592_1,Construction of Road with CC Block from Sumbagaon to No. 2 Koklabari for Rs. 80.00 TN_363,4999785.0,4998685.0,Open Tender,2022-2023,-0.0002200094604067975
ocds-f5kvwu-2023_BoTC_28634_1,Construction of ICBP road from Andargaon village road to Middle Andargaon from Ch.0.00 Km to Ch. 0.615 Km ( under BADP (SCA) for 2022-2023 (Boro Bazar Block in Chirang District).TN_364_2,4998834.0,4024061.37,Open Tender,2022-2023,-0.19499999999999998
ocds-f5kvwu-2023_BoTC_28643_1,DHS/BTC/E-TENDER/2022-23/18,19999983.0,19999900.0,Open Tender,2022-2023,-4.1500035275029985e-06
ocds-f5kvwu-2023_BoTC_28801_1,Construction of CC Block Road - Soshan Road to Fishery Road,3666000.0,3635626.31,Open Tender,2022-2023,-0.008285240043644284
ocds-f5kvwu-2023_BoTC_28802_1,Construction of CC pavement from Sandhya Ray to Hari Charan Sarkar house,2611348.0,2592558.0,Open Tender,2022-2023,-0.007195517410931059
ocds-f5kvwu-2023_BoTC_28831_1,"Construction Boundary wall with Iron Gate, Toilet Block, RCC stagging, Earth filling at Krishna Guru Namghar Gelabil, P.O- Orang in Udalguri District BTR, Assam. PKG No.514_1",3556057.0,3555723.8,Open Tender,2022-2023,-9.369928547269806e-05
ocds-f5kvwu-2023_BoTC_28832_1,"Construction of Boundary wall with iron Gate, RCC Stagging with Deep Tube well and Filter Unit system for drinking water facilities at Krishnaguru Sebashram at Udalguri in Udalguri District. PKG No.514_2",2872217.0,2872211.92,Open Tender,2022-2023,-1.7686685929630338e-06
ocds-f5kvwu-2023_BoTC_28867_1,"Const. of smart fencing boundary wall at Ram Sita Lakshman Thakurbari , Bijni Town under Chirang Dist",3326664.0,3326664.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BoTC_28927_1,"Making and installation Bronze Statue of Bodofa Upendra Nath Brahma at Bodofa Cultural Complex, Kokrajhar under WPT, BC (Untied Fund) during the year 2022-23.pkg no.515-1",2654944.0,2654001.03,Open Tender,2022-2023,-0.0003551750997385274
ocds-f5kvwu-2023_BoTC_28928_1,"Const. of Admi. bldg in respect of 3 DIETs-Baksa, Chirang and Udalguri for an amount of of Rs.203.12610 lakh as Central Share against 1st instalment of Non-Recurring Central Assistance released by the Govt. Of India under the Centrally Sponsored Sche",7496577.0,7496003.26,Open Tender,2022-2023,-7.653359660018479e-05
ocds-f5kvwu-2023_BoTC_28933_1,Construction of ICBP road Silguri village road to Manoj Wary house,3200000.0,3199994.0,Open Tender,2022-2023,-1.875e-06
ocds-f5kvwu-2023_BoTC_28953_1,BADP-01 of 2022-23,3960396.0,3960324.0,Open Tender,2022-2023,-1.81800001818e-05
ocds-f5kvwu-2023_BoTC_28981_1,Gandagageb FIS at Serfanguri Village under PMKSY-HKKP (BTC) for the year 2021-22,64134622.0,64123822.42,Open Tender,2022-2023,-0.00016838923600420085
ocds-f5kvwu-2023_BoTC_28984_1,Procurement of New TATA Diesel Chaises,13468000.0,13468000.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BoTC_28985_1,Construction of AC Luxury Bus on the New TATA 12 M Chaises Diesel Chaises,9196000.0,9192000.0,Open Tender,2022-2023,-0.00043497172683775554
ocds-f5kvwu-2023_BoTC_28986_1,Procurement of Accessories for new AC Luxury Bus Chaises for Bodoland Transport Services for the year 2022-23.,7336000.0,7409280.0,Open Tender,2022-2023,0.009989094874591058
ocds-f5kvwu-2023_BoTC_28990_1,Construction of Lined canal of Huduma FIS under PMKSY-HKKP (BTC) for the year 2021-22,16117378.0,16117375.0,Open Tender,2022-2023,-1.8613449408458374e-07
ocds-f5kvwu-2023_BoTC_28995_1,Construction of road from Labanyapur Chariali to Brahma Mandir with CC Block and 1 No. culvert at Ultapani village under Indo-Bhutan Border Areas of Kokrajhar District under BADP for the year 2021-22.pkg no.181_1,4500000.0,4499990.0,Open Tender,2022-2023,-2.222222222222222e-06
ocds-f5kvwu-2023_BoTC_29000_1,"Construction of Continuation of Half Done Work of Soil Conservation Guest House at Division Office Premises under Kokrajhar Soil Conservation Division, Kokrajhar.TN_604",9499928.0,9498500.0,Open Tender,2022-2023,-0.00015031692871777554
ocds-f5kvwu-2023_BoTC_29143_1,CRD/2022-23/16 Construction of concrete step of Afa Bhumeswar Tansali Bathou Kanti at Bhumeswar Hajw under Dangtol VCDC under Chirang Forest Division,3420000.0,3419172.0,Open Tender,2022-2023,-0.00024210526315789473
ocds-f5kvwu-2023_BoTC_29165_19,Sathisamukha F.I.S under PMKSY (HKKP) for the year 2021 - 2022,31083680.0,27975312.0,Open Tender,2022-2023,-0.1
ocds-f5kvwu-2023_BoTC_29165_7,Ranighuli ELIS (Canal System) under PMKSY_HKKP for the year 2021-22,18365843.0,16529258.7,Open Tender,2022-2023,-0.10000000000000005
ocds-f5kvwu-2023_BoTC_29171_1,Construction of ICBP road from Shantipur FV to Nakendra Bazar in Chirang District under BADP for the year 2021-22.TN_366/1,4999630.0,4997253.0,Open Tender,2022-2023,-0.00047543518220348306
ocds-f5kvwu-2023_BoTC_29172_1,Construction of RCC Box Cell Culvert including approach road at Kalamati near Rangijhora Village in ChirangDistrict under BADP for the year 2021-22. 366_ 2,4969432.0,4964057.0,Open Tender,2022-2023,-0.0010816125464640626
ocds-f5kvwu-2023_BoTC_29173_1,Construction of ICBP road from Silbari Bazar to Silbari Village from Ch. 0.00 Km to Ch. 0.595 Km Length_0.595 Km under BADP SCA for 2022-2023 Borobazar Block in Chirang District).TN_366_3,4999213.0,4499292.0,Open Tender,2022-2023,-0.09999993999055451
ocds-f5kvwu-2023_BoTC_29174_1,Construction of ICBP road at Amteka Jangshibari village under Boro Bazar Dev.Block in Chirang District under BADP for the year 2021-22. TN_366_ 4,4999801.0,4999801.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BoTC_29179_1,"Supply of Paddy reaper cum binder under SOPD for the year, 2022-23",6200000.0,418000.0,Open Tender,2022-2023,-0.9325806451612904
ocds-f5kvwu-2023_BoTC_29210_1,Goat Cluster Development under Bodoland Goat Mission for the financial year 2022-23,14999985.0,14998500.0,Open Tender,2022-2023,-9.9000099000099e-05
ocds-f5kvwu-2023_BoTC_29211_1,Construction of Security Barrack at Deputy Commissioners Residence in Chirang District BTC Assam.TN_605,6271440.0,6271373.43,Open Tender,2022-2023,-1.0614787034604177e-05
ocds-f5kvwu-2023_BoTC_29277_1,"Constrcution of State Art Convention Center at Kachugaon, Gossaigaon",40219400.0,40217520.0,Open Tender,2022-2023,-4.674361129206303e-05
ocds-f5kvwu-2023_BoTC_29278_1,Procurement of Sports Items under SOPD Fund for the year 2022-23,12000000.0,38125.0,Open Tender,2022-2023,-0.9968229166666667
ocds-f5kvwu-2023_BoTC_29285_1,"Construction of ADCI office Building (G and 1),Top Floor Assam Type at Bijni, Chirang.",14664634.0,14663471.0,Open Tender,2022-2023,-7.930644569786058e-05
ocds-f5kvwu-2023_BoTC_29297_1,Rep of Bir Chilagang Puri,5005000.0,5002890.07,Open Tender,2022-2023,-0.000421564435564376
ocds-f5kvwu-2023_BoTC_29363_1,Construction of Assam type building for Skill Development centre at Dhulabari under SOPD WPT and BC Deptt For the year 2022 23,4082000.0,4082000.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2023_BoTC_29365_19,Pura FIS at Konthaibari Gundamara (Headworks appurtenant works) under PMKSY_HKKP for the year 2021-22,19859933.0,17873939.7,Open Tender,2022-2023,-0.10000000000000003
ocds-f5kvwu-2023_BoTC_29365_20,Pura FIS at Konthaibari Gundamara (Canal System) under PMKSY_HKKP for the year 2021-22,51594163.0,46434746.7,Open Tender,2022-2023,-0.09999999999999994
